Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"144","Mozambique","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.100000","Fc"
"144","Mozambique","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.160000","Fc"
"144","Mozambique","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.160000","Fc"
"144","Mozambique","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","0.200000","Fc"
"144","Mozambique","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","0.130000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","0.020000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","0.010000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","0.020000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.020000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.020000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.030000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","0.010000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","0.010000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","0.070000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","0.090000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","0.080000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.100000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.130000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","0.340000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.290000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.120000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.090000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","0.270000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","0.380000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","0.250000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","0.240000","Fc"
"28","Myanmar","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","0.450000","Fc"
"147","Namibia","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","0.060000","Fc"
"147","Namibia","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","0.060000","Fc"
"147","Namibia","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","0.070000","Fc"
"147","Namibia","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.080000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.030000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.060000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.050000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","0.050000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.140000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.150000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.090000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","0.140000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","0.150000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","0.180000","Fc"
"149","Nepal","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","0.200000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","10.700000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","10.250000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","9.790000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","11.370000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","9.400000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","13.760000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","9.600000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","11.300000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","12.500000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","11.750000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","12.060000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","10.050000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","10.220000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","10.180000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","9.200000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","9.370000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","9.490000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","11.040000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","9.780000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","9.040000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","9.050000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","10.510000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","10.840000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","9.980000","Fc"
"150","Netherlands","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","9.860000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","2.660000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","3.080000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","2.540000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","2.640000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","2.140000","Fc"
"153","New Caledonia","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","0.860000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","1.300000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","1.450000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","1.650000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","1.770000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","2.010000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","2.400000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","2.180000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","2.030000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","1.910000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","1.580000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","2.340000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","2.140000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","7.810000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","8.280000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","8.390000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","8.320000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","9.500000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","9.880000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","11.220000","Fc"
"156","New Zealand","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","9.380000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","0.380000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.630000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.510000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.470000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","2.150000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","1.970000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","1.830000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","1.660000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","2.520000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","2.420000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","2.060000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","4.100000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","3.200000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","4.700000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","5.100000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","4.830000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","6.700000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","2.740000","Fc"
"157","Nicaragua","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","2.410000","Fc"
"158","Niger","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.000000","Fc"
"158","Niger","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","0.000000","Fc"
"158","Niger","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","0.000000","Fc"
"158","Niger","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","0.000000","Fc"
