code3,typeName,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
ROU,Cereals excluding rice Emissions (CO2eq) gigagrams,2168.7954,1212.0012,1416.3415,1503.1059,1793.3775,2070.1161,2366.6009,2475.9937,2531.8665,2427.7827,2924.8688,3012.1855,2902.5271,3069.6,4312.442,3907.7508,3693.8605,4623.8647,4463.661,4022.2776,4740.8584,4910.6965,4751.9865,4864.9741,4867.2986,4262.4564,4150.9733,4303.3974,4487.8723,4328.0543,2531.6633,2501.0178,2902.131,2357.5898,2491.4074,2211.8017,2518.0063,2326.8045,2019.2803,1955.304,2567.3649,2116.9325,2033.6371,2815.0713,2635.5203,2204.7111,1802.1828,2405.4943,2324.2254,2435.4327,2718.2522,2237.6333,2847.145,2752.576
ROU,"Rice, paddy Emissions (CO2eq) gigagrams",295.3734,76.0758,156.9744,208.2947,236.1383,300.401,379.4701,431.7156,471.5022,479.343,530.8351,517.6623,512.5696,554.1838,796.3853,641.3218,600.7105,822.4327,798.6056,663.5159,862.8722,870.4947,906.417,923.2608,971.5744,868.5205,879.2174,905.921,953.5518,886.0616,362.5551,404.4946,418.9793,219.6416,233.8049,275.7283,209.1189,235.4877,162.2826,209.3538,232.5373,203.6073,212.1695,234.3271,272.1486,246.1324,272.8217,296.932,332.2838,334.2295,342.3728,313.8492,361.4095,333.5366
ROU,"Meat, cattle Emissions (CO2eq) gigagrams",5014.0868,5076.1779,5079.8196,5427.0566,5612.7837,5767.3743,6100.4085,6266.6525,5914.1351,5727.8217,6220.5849,6164.8886,6461.5695,6638.2889,6780.6797,6966.2248,7305.2679,7159.9637,7508.4753,7591.3241,8229.1694,7980.987,7778.69,8702.7737,9268.149,8667.267,8703.6841,8565.2991,8579.866,7896.0914,6341.293,4684.7926,3967.8239,4401.7007,3450.7012,3539.0126,3456.71,2832.157,2723.9982,2474.5411,2144.9665,2031.7094,2154.8446,2321.5894,2214.159,2192.3087,2303.3808,2226.9049,2144.9665,1949.9566,1460.8806,1491.1687,1541.2349,1551.4168
ROU,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",5252.2582,5135.7582,4713.2239,4363.1325,4412.5119,4694.3,4924.9346,4984.0716,5030.4942,5067.7506,5321.4486,5731.8598,5935.2913,6047.9474,6062.1403,6168.8827,6259.0667,6366.4005,6383.8459,6257.5883,5811.9905,5676.5666,5837.1237,5832.9842,5762.9067,5712.6402,5686.0286,5484.9626,5038.4777,5778.3533,5612.4266,5269.544,4447.1071,4551.7797,4688.682,4591.1059,4543.2048,4967.5132,4869.9371,5002.9955,5002.9955,4979.932,5010.6094,4796.0158,4707.3102,4902.4625,4934.9879,4719.1376,4453.0208,4262.0022,3544.6755,3459.5182,3437.9331,3460.6452
ROU,"Meat, goat Emissions (CO2eq) gigagrams",95.3837,132.6636,129.9485,146.0268,175.6099,190.5313,195.4421,172.8239,149.2141,133.3547,126.6601,132.8086,126.1685,117.813,104.5176,105.1015,104.7096,95.4545,97.3669,88.5368,225.3085,108.5344,121.0003,161.5148,178.0653,195.4421,213.4328,233.7372,254.5139,240.1591,237.2329,225.2377,190.0591,183.2122,175.9168,166.5201,154.5027,144.0199,138.1175,131.7428,127.0208,123.9752,149.4502,160.0746,156.0609,162.1995,171.6434,204.225,212.0162,216.5729,292.9474,291.8512,298.8239,309.9892
ROU,"Meat, sheep Emissions (CO2eq) gigagrams",363.7828,721.1768,718.1875,771.2032,890.3345,728.9724,931.1586,983.1192,1060.4007,938.8369,812.1738,808.1295,842.7957,875.2492,940.2023,969.814,1174.8723,1292.8899,1473.3014,1638.3268,1862.3465,2073.7936,1813.2896,2622.5327,2684.719,2585.4282,2613.858,2429.5195,2382.6265,2308.5717,1966.086,1733.7233,1254.9965,1140.2612,899.4811,998.7396,907.3616,802.8836,736.1818,688.119,666.1499,537.3482,543.7253,588.0369,580.1241,581.736,567.0827,355.196,380.6927,387.758,13.9819,23.4295,181.358,120.8853
ROU,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",3006.4761,2879.1096,2847.8688,2862.9031,2841.6851,3117.5775,3203.7389,3231.2284,3129.769,3115.9949,3237.5294,3315.5728,3393.5284,3316.1004,3142.0192,3093.5753,3024.9979,2945.6942,3102.1622,2997.8893,2787.0576,2992.7313,3145.5653,2784.7131,2777.0934,2496.9223,2432.4478,2505.4212,2367.9732,2214.8433,2154.9787,2333.8568,2285.0649,2229.7633,2293.9418,2043.5492,1924.4179,1816.423,1728.2102,1691.87,1577.8565,1587.7319,1599.1732,1594.4256,1595.8909,1648.7893,1683.078,2126.7799,2222.3194,2291.3048,2452.8827,2477.4299,2407.5372,2556.4713
ROU,"Meat, chicken Emissions (CO2eq) gigagrams",43.5179,44.9295,18.3539,26.5612,22.9336,29.5208,23.5768,30.0987,31.0783,44.9464,74.0301,76.7469,75.7654,86.2991,88.5436,117.9953,139.0671,142.3116,159.1478,165.8284,206.1856,198.8883,216.8986,240.593,289.0773,268.5514,287.1266,288.4474,286.5426,246.5175,266.8488,213.0813,172.999,147.1631,129.5002,160.1383,151.1522,118.8803,121.3806,141.7043,140.6965,142.0249,159.8825,124.0413,134.0848,140.582,132.5121,139.3604,150.1254,150.1712,135.0621,131.4699,134.6231,133.4538
ROU,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",334.4885,332.2529,306.3462,324.9317,353.3796,333.231,392.2783,398.9618,419.7177,432.544,439.362,423.606,456.4524,446.4542,449.8872,504.4452,574.3294,538.6886,610.302,554.2526,550.616,589.7437,556.2318,571.8999,606.5308,626.2103,630.0708,650.6431,660.1496,621.0672,647.2856,631.4162,533.2451,477.6018,455.6212,485.0587,488.9317,446.1272,473.8545,402.6689,417.7208,430.1573,446.3536,554.8234,652.4915,625.2798,632.2336,572.5161,566.4425,559.627,571.6987,570.9191,564.2293,559.3289
ROU,"Meat, pig Emissions (CO2eq) gigagrams",830.2211,900.7706,872.2921,899.4191,1164.9161,1035.9229,1042.526,1110.4883,1130.1047,1152.9647,1227.8391,1494.7262,1696.1601,1735.2237,1653.8495,1701.6251,1968.0488,1881.2617,1995.7357,2104.3788,2228.4293,2406.4442,2441.1783,2769.9652,2853.0066,2635.6624,2721.3876,2766.374,2770.8147,2253.3746,2317.5333,2114.9593,1902.2314,1788.2577,1497.8733,1536.7779,1589.8734,1370.251,1388.9792,1129.1007,926.1792,858.6031,976.5717,993.3692,1254.02,1278.5405,1315.8039,1267.5353,1192.0431,1118.5588,1048.0619,1035.6134,1010.6133,1000.1602
RUS,Cereals excluding rice Emissions (CO2eq) gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18971.8787,16338.6331,10627.9131,9867.146,10149.5868,11286.0489,7809.6463,8751.9272,9528.2178,11438.1165,9974.9338,9072.9232,9961.9994,10164.8387,10252.2169,11003.5513,13557.7183,12892.9059,9968.7666,12577.1942,10513.9191,12023.6492,13089.2868
RUS,"Rice, paddy Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836.1156,3325.6639,1943.7632,1730.0302,1790.3955,1659.7489,1536.6585,1804.8638,1844.2501,1796.8942,1356.8954,1594.1428,1479.6476,1576.015,1741.7744,1856.0061,2017.361,2151.7631,2262.4326,2359.0728,2195.0686,2162.7875,2231.1056
RUS,"Meat, cattle Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62791.2612,58901.9089,53742.518,45905.5605,42132.386,36412.1719,32197.2581,27900.588,27788.6054,27311.1774,27738.1204,27870.1669,26421.2221,24291.0664,22181.2533,22579.2593,22974.7853,22391.1578,22433.1867,21542.4703,21961.6528,22149.0169,21741.8401
RUS,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59705.3697,58774.8481,57359.9937,53474.6888,48957.2086,44664.7449,40915.1594,38906.2735,37761.9713,36352.7351,35107.687,33170.7679,30824.5936,28525.4215,27475.502,26950.3413,26400.0857,25845.7585,24693.2275,24059.6063,23802.2212,22963.7345,22541.5803
RUS,"Meat, goat Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.3869,563.3304,539.8184,447.9728,420.727,339.3975,304.8736,274.7947,262.0926,238.4356,264.8359,278.4462,298.8985,295.9036,271.5668,285.5391,296.1333,305.3494,305.1843,292.9677,308.9591,322.8988,310.0777
RUS,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0737,188.8786,191.3778,194.781,212.4884,237.9571,236.0982,231.3763,244.9283,283.7428,276.2295,269.8076,258.5276,241.7785,233.2589,225.9762,226.3209,206.4984,199.2723,193.0504,184.7577,177.3218,183.5114
RUS,"Meat, sheep Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15294.9971,14119.4801,11901.4101,9323.1327,7425.0028,5954.2218,4827.2952,3928.2273,3690.8145,3677.7438,3816.6011,4019.5458,4295.1225,4535.4935,4705.0131,5125.763,5647.4887,5738.8922,5811.5587,5785.274,6079.2044,6458.3129,6511.1211
RUS,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4653,1.1723,1.7584,1.6412,2.6376,2.9307,3.2237,2.5204,2.6962,3.3996,3.5168,3.8099,3.9857,5.2752,5.8613,5.2752,5.8613,5.8613,5.7005,6.1016,6.8429,7.0986,8.6449
RUS,"Milk, whole fresh camel Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2307,0.2307,0.2428,0.2549,0.2549,0.2549,0.2549,0.17,0.17,0.2549,0.3399,0.2428
RUS,"Meat, chicken Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.2188,1442.1723,1456.3233,1241.4058,1033.665,877.535,785.422,787.4185,788.0178,758.5096,786.0557,798.695,787.6667,741.091,753.1615,855.8753,808.8797,845.7096,898.4732,939.1815,994.2088,1041.9525,1045.6419
RUS,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.3247,2259.7718,2175.4329,1986.8115,1831.136,1701.3646,1845.3455,1771.6197,1619.6286,1613.3413,1627.6765,1607.0539,1534.1203,1692.185,1830.4696,1685.6964,1749.9408,1820.0577,1951.2124,2011.6844,2104.1717,2185.9705,2193.7107
RUS,"Meat, pig Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6831.8131,6085.6559,5513.6336,4799.6434,4369.3958,3690.6225,3349.5174,3330.21,3527.7447,3032.7205,3098.3618,3347.3998,3085.3011,2589.6662,2597.7426,3073.5751,3154.8414,3120.4459,3326.8613,3324.3328,3332.1401,3632.9621,3684.1373
RWA,Cereals excluding rice Emissions (CO2eq) gigagrams,16.6715,23.4502,11.826,15.844,15.8687,21.4455,22.5814,19.7771,19.6554,24.2559,22.6552,22.3781,23.0398,23.7477,24.7943,26.1634,27.602,29.1189,28.6099,28.4764,30.9283,34.3089,35.0376,37.1461,38.7297,32.1319,34.5773,31.1392,29.4878,35.5703,37.024,30.0276,22.9036,14.7416,15.8078,19.3523,24.7597,23.2997,23.6329,30.8688,35.1821,34.6128,38.6227,39.3619,45.6949,39.7886,50.7099,57.433,54.4678,62.2994,69.8731,81.3544,110.0579,97.3736
RWA,"Rice, paddy Emissions (CO2eq) gigagrams",,,,,,,0.1962,0.5523,0.7807,1.2401,1.1899,1.1156,1.3212,1.7102,1.8362,1.8881,2.1756,2.3003,2.2578,2.3954,3.0035,2.9209,4.4746,4.8792,4.4052,6.316,5.207,5.6855,5.4486,11.7073,11.9237,11.714,8.8066,2.974,1.1314,3.5743,5.7288,7.1247,8.4312,7.4951,9.0186,11.4203,13.8001,22.0398,25.712,25.833,27.6725,34.2448,27.3127,24.2341,27.4766,28.1538,33.9402,31.2477
RWA,"Meat, cattle Emissions (CO2eq) gigagrams",411.0968,442.1787,499.5541,515.3457,520.4504,617.918,692.5394,624.0777,674.411,692.3692,751.2466,752.6702,741.8823,705.6334,680.4118,621.2293,611.122,620.7358,602.7526,572.0882,547.4791,561.078,585.4387,567.4373,570.9017,509.7964,502.1643,502.5387,509.4005,494.3734,513.8711,440.1368,374.3432,333.3095,353.8087,362.9994,453.7493,529.9077,607.9968,554.3614,697.3571,676.5969,856.0899,853.9448,896.1548,920.3986,1023.7344,1050.7948,1064.9518,1193.9505,975.823,965.5115,962.2105,960.3145
RWA,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",94.7008,87.4667,98.6467,101.9349,102.9214,115.0878,117.7183,123.3083,133.173,162.767,141.2291,129.8848,141.2291,136.9544,143.0377,147.97,147.97,164.4111,164.4111,213.7344,210.4462,217.0227,215.3785,210.318,241.2733,270.9857,230.2084,223.9608,238.3961,240.0402,241.6843,266.346,279.4989,263.0578,252.0011,295.94,279.4989,312.3811,350.1957,400.2243,330.708,360.0603,389.6806,412.5568,411.0278,407.1279,402.0394,441.7365,459.8842,464.1325,465.2834,466.9275,466.9275,466.0075
RWA,"Meat, goat Emissions (CO2eq) gigagrams",73.8693,73.8693,72.2635,73.698,65.733,60.2088,80.2927,64.2342,70.6576,77.3354,82.142,81.2297,100.8907,92.8826,101.6401,107.5034,114.7784,122.2295,129.7644,140.3282,146.2585,146.6818,139.0771,137.9787,150.3316,146.7094,150.9075,154.5796,159.0351,158.7469,171.5053,176.8581,182.8533,190.7755,39.3434,60.166,37.7382,59.7291,74.9131,84.8966,80.3835,111.2932,105.6258,142.1631,161.4551,214.2466,322.4491,387.1774,406.0564,418.357,476.1424,411.6878,417.4197,396.4968
RWA,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",24.6231,24.6231,24.0878,24.5803,22.0537,20.0839,26.7642,21.4114,23.5525,25.7579,27.3852,27.0854,33.6373,26.9569,33.8942,38.5405,42.8228,43.6792,46.6768,49.2462,55.6696,64.2342,62.093,61.8789,67.5744,65.9043,67.7885,69.4372,71.7282,71.5141,72.7987,73.8693,74.2975,72.7987,66.3753,72.7987,74.9399,74.9505,75.8388,77.081,81.6111,85.6456,95.8828,128.4684,125.402,140.9685,156.7379,152.3898,155.0496,157.2397,159.9431,160.5855,161.2768,186.9638
RWA,"Meat, sheep Emissions (CO2eq) gigagrams",44.7709,44.1533,33.1922,23.8675,26.986,21.4591,21.3048,28.252,23.003,28.8033,29.2838,31.1173,37.5172,32.8448,38.9402,38.2378,40.0062,41.7114,43.733,46.801,54.3395,52.4218,56.5165,54.8995,57.9754,56.4769,58.8389,58.9269,63.6088,63.0296,63.9722,65.8633,67.7159,69.858,30.8765,35.8939,38.5956,23.7273,40.1377,34.3185,39.178,42.5786,54.083,68.5031,75.4557,111.5127,111.9816,113.1258,115.8478,118.8486,134.6831,129.1778,127.5891,117.4411
RWA,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",11.1927,11.0383,8.298,5.9669,6.7465,5.3648,5.3262,7.063,5.7507,7.2174,6.9086,7.777,9.3787,7.2174,9.7454,9.6489,9.6489,9.8419,10.0348,10.2278,10.4208,10.6138,10.8068,10.4208,10.9997,10.8068,11.1927,11.2892,12.1576,11.9646,12.0611,12.0997,12.1769,11.9646,11.5787,11.9646,12.1576,13.3908,13.5084,14.783,14.4733,15.4382,17.6596,22.1925,14.1496,21.5563,22.2088,22.7285,22.7447,24.5727,25.2638,26.6309,26.5303,34.0465
RWA,"Meat, chicken Emissions (CO2eq) gigagrams",1.2118,1.3112,1.4107,1.4931,1.5735,0.7415,1.7595,1.258,1.9578,1.6777,1.7918,1.8274,2.035,2.0159,2.1369,2.5759,2.776,2.991,3.4363,3.3414,3.4589,3.6127,3.5358,3.5539,3.7302,3.4182,2.5772,3.477,3.1696,2.9797,3.26,3.4499,3.6307,3.9518,1.9759,2.3738,2.6405,4.1869,6.0452,2.4416,2.8259,3.572,4.8515,5.2766,5.5117,4.2321,4.4989,5.7784,10.5484,11.745,15.7382,16.8561,17.375,18.0885
RWA,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",0.6666,0.7188,0.7711,0.8169,0.8626,0.9149,0.9672,0.6927,1.0783,0.9149,0.9149,0.9018,1.1175,1.1044,1.1763,1.4115,1.5292,1.6337,1.8886,2.0454,2.1239,2.2153,2.3134,2.431,2.4767,2.5682,3.4374,3.6465,4.0386,3.7053,4.4307,4.483,4.5483,4.4111,4.3327,4.4111,4.496,4.5745,4.6137,4.8228,5.0646,5.2933,5.4893,5.7181,5.8161,5.4893,5.705,6.1428,6.1428,6.1428,6.1428,6.2735,6.2735,6.5312
RWA,"Meat, pig Emissions (CO2eq) gigagrams",14.3652,15.7465,13.022,9.917,7.1826,8.2876,10.8965,8.4907,12.9839,14.8373,16.0677,16.576,14.5459,18.5363,20.5925,19.5146,22.9639,27.227,31.3598,33.109,38.5285,35.5771,38.2059,22.6539,22.7293,24.562,28.8961,34.9337,33.0485,32.1703,38.123,39.228,40.333,41.4381,33.1504,37.018,39.228,33.4068,44.097,48.9577,51.2931,57.4008,58.5431,90.2388,95.8385,129.563,116.8553,124.5904,176.641,189.1531,195.1655,273.3022,279.3615,283.16
KNA,"Meat, cattle Emissions (CO2eq) gigagrams",8.7445,8.1958,8.0578,8.0431,7.8886,7.9143,7.7503,7.6829,7.4711,7.4775,7.3478,7.2665,7.1702,7.1228,6.9165,6.9044,6.7683,6.756,6.6166,6.6561,6.5001,6.5227,6.4866,6.3794,6.4372,6.3692,6.3339,6.0187,5.5498,5.2998,5.0424,4.7408,4.5338,4.4391,4.4517,4.3393,4.5182,4.7767,4.9623,5.1602,5.2149,5.2964,5.174,5.3745,6.0716,7.5475,7.9784,8.6064,8.528,8.2115,7.6443,3.5213,3.1572,2.3387
KNA,"Meat, goat Emissions (CO2eq) gigagrams",2.0164,2.0187,2.0187,2.0208,2.0208,2.023,2.023,2.0251,2.0251,2.0272,2.0272,2.0294,2.0294,2.0337,2.0337,2.0401,2.0401,2.0422,2.0422,2.0443,2.0465,2.0486,2.0507,2.0529,2.055,2.0572,2.0614,2.0721,2.0828,2.0614,2.1362,2.243,2.3498,2.6702,2.8839,3.1188,3.0761,3.0761,3.0761,3.0815,3.0761,3.0761,3.0761,3.0761,3.4179,1.6021,1.6021,1.9226,1.9226,1.9226,1.9226,0.8545,0.8758,0.8545
KNA,"Meat, sheep Emissions (CO2eq) gigagrams",2.6511,2.6263,2.6072,2.6072,2.6263,2.6072,2.6072,2.6167,2.6263,2.6167,2.6167,2.6263,2.6455,2.6551,2.6455,2.6455,2.6551,2.6455,2.6455,2.6647,2.6647,2.6838,2.703,2.7222,2.7413,2.7605,2.7797,2.7989,2.7605,2.6838,2.6455,2.588,2.4921,2.2046,1.917,2.1087,2.1087,2.3004,2.4921,2.6999,2.6838,2.6838,2.6838,2.6838,2.3963,1.0544,1.1502,1.3419,1.3419,1.3419,1.3419,1.3419,1.1886,1.1502
KNA,"Meat, chicken Emissions (CO2eq) gigagrams",0.0915,0.0961,0.1045,0.1045,0.1045,0.1128,0.1212,0.1253,0.1337,0.1379,0.1462,0.1462,0.1504,0.1588,0.1546,0.1588,0.1588,0.1546,0.1546,0.1462,0.1504,0.1462,0.1504,0.1504,0.1504,0.1253,0.0209,0.0209,0.0292,0.0292,0.0292,0,0.0418,0.0501,0.0877,0.0627,0.1212,0.0543,0.0627,0.0836,0.0752,0.0627,0.0836,0.0836,0.0836,0.1045,0.1003,0.1379,0.1337,0.1337,0.1337,49.9339,49.9339,54.0951
KNA,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",0.1506,0.1506,0.1506,0.1626,0.1747,0.1747,0.1747,0.1807,0.1807,0.1867,0.1867,0.1988,0.2048,0.2048,0.2168,0.2168,0.2229,0.2349,0.2409,0.259,0.265,0.2771,0.2771,0.2831,0.2891,0.3012,0.3313,0.3313,0.2891,0.2951,0.3012,0.3554,0.3012,0.2891,0.2349,0.271,0.2469,0.253,0.271,0.2409,0.253,0.271,0.2409,0.2409,0.3012,0.271,0.2771,0.2831,0.2891,0.2891,0.2891,0.2951,0.2951,0.3197
KNA,"Meat, pig Emissions (CO2eq) gigagrams",0.4977,0.4977,0.4977,0.5096,0.5096,0.5096,0.4551,0.41,0.4266,0.4219,0.4124,0.3982,0.4029,0.3934,0.3934,0.3934,0.3934,0.3934,0.3958,0.3958,0.3958,0.3958,0.3958,0.3982,0.3982,0.4006,0.4029,0.41,0.4053,0.41,0.4172,0.4219,0.4314,0.474,0.474,0.7111,0.7111,0.7111,0.7111,0.9481,0.9481,0.9481,0.9481,0.9481,0.9481,1.4221,1.5999,1.4221,1.4221,1.4221,1.6591,2.8442,5.9254,6.1625
LCA,Cereals excluding rice Emissions (CO2eq) gigagrams,0.0413,0.0413,0.0387,0.0369,0.0549,0.0732,0.1081,0.1434,0.1785,0.2129,0.2141,0.2323,0.2681,0.2684,0.2859,0.2859,0.3556,0.1932,0.2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,"Meat, cattle Emissions (CO2eq) gigagrams",13.6896,14.8582,15.6929,16.8616,16.8616,17.2288,17.0285,16.2439,15.526,13.9567,13.7898,13.122,12.6211,12.2872,12.2422,12.7463,13.4375,14.147,14.8933,15.6762,16.4843,17.3674,18.2773,19.2322,19.2322,19.3157,19.3825,19.2823,19.2823,19.1821,19.3524,19.3324,19.3991,19.3825,19.4993,19.5327,19.5828,19.5694,19.5444,15.6095,15.4926,15.9934,15.9884,16.4642,16.6479,17.1771,16.7781,17.0936,17.0619,17.0452,17.0452,17.0285,17.0285,17.0285
LCA,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",2.7485,2.3257,2.3257,1.9028,1.9028,1.8605,1.6914,1.628,1.48,1.3531,1.3531,1.3531,1.3531,1.3531,1.3743,1.3743,1.3743,1.3954,1.4165,1.4377,1.48,1.48,1.5011,1.5223,1.5434,1.5434,1.5645,1.5857,1.5857,1.6068,1.4969,1.628,1.6491,1.6702,1.628,1.5857,1.5223,1.5392,1.5709,1.3743,1.5223,1.5223,1.5286,1.3489,1.1163,1.0804,1.5857,1.6089,1.6491,1.6702,1.6702,1.6914,1.6914,1.6914
LCA,"Meat, goat Emissions (CO2eq) gigagrams",0.8351,0.8565,0.8565,1.0706,1.0706,1.0706,1.0706,1.1777,1.2847,1.3918,1.4989,1.6059,1.7248,1.7558,1.7248,1.7937,1.8654,1.9361,2.0134,2.093,2.1768,2.2639,2.3545,2.4487,2.4517,2.4624,2.4838,2.5052,2.5266,2.5481,2.4838,2.4196,2.3339,2.2483,2.1412,2.08,2.0984,2.0984,2.0984,2.0984,2.0984,2.0984,2.0984,2.0984,2.0984,1.82,1.8877,1.9271,2.0342,2.0342,2.0342,2.0342,0.7188,0.8406
LCA,"Meat, sheep Emissions (CO2eq) gigagrams",1.4031,1.4415,1.4415,1.5376,1.5376,1.5376,1.5376,1.5376,1.5761,1.6145,1.653,1.7299,2.007,1.9221,2.007,2.0872,2.1706,2.2573,2.3476,2.4414,2.539,2.6399,2.746,2.8558,2.8639,2.8831,2.9215,2.96,2.9792,3.0176,2.8831,2.787,2.6909,2.5948,2.4795,2.4003,2.4026,2.4026,2.4026,2.4026,2.4026,2.4026,2.3065,2.4026,2.4026,1.9221,1.4869,1.7299,1.9221,1.9221,1.9221,2.0182,0.4292,0.4994
LCA,"Meat, chicken Emissions (CO2eq) gigagrams",0.0084,0.0084,0.0251,0.0627,0.0794,0.0752,0.0836,0.0877,0.0919,0.0961,0.1128,0.1504,0.2375,0.2465,0.2291,0.2997,0.3497,0.4052,0.4665,0.5308,0.5721,0.6117,0.6476,0.727,0.727,0.7646,0.7604,0.798,0.6894,0.6351,0.6309,0.6685,0.7103,0.7813,0.8524,0.7521,0.8649,0.6267,0.585,0.6267,0.585,0.7939,1.1281,1.2117,1.266,1.0863,1.4916,1.2535,1.2409,1.2326,1.2326,1.2117,1.2117,1.2117
LCA,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",0.253,0.259,0.265,0.271,0.2771,0.2831,0.2891,0.2951,0.3012,0.3132,0.3192,0.3253,0.3313,0.3373,0.3433,0.3493,0.3554,0.3614,0.3674,0.3734,0.3764,0.3795,0.3915,0.3975,0.3975,0.4036,0.4096,0.4156,0.3915,0.4096,0.4156,0.4216,0.3614,0.3192,0.2771,0.4216,0.3192,0.4216,0.4216,0.4216,0.4216,0.3012,0.4819,0.6625,0.8854,0.8432,0.8613,0.9035,0.9215,0.9336,0.9336,0.9637,0.9637,0.9637
LCA,"Meat, pig Emissions (CO2eq) gigagrams",3.3356,3.4592,3.7063,3.7063,3.9534,3.9534,4.4475,4.2004,3.7063,2.965,2.4708,2.2238,1.9396,1.952,1.9399,2.0323,2.1247,2.2171,2.3095,2.4017,2.4617,2.5845,2.709,2.8546,2.8538,2.8662,2.8909,2.9156,2.9156,2.965,3.0886,3.2121,3.3356,3.4592,3.5333,3.6292,3.6074,3.6321,3.6445,3.6445,3.6816,3.6939,3.6939,3.7013,3.7063,3.7063,4.8231,4.9417,4.9417,4.9417,4.9417,4.9417,2.3639,2.7224
SPM,"Meat, cattle Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,0.0132,0.0165,0.015,0.0474,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,
SPM,"Meat, sheep Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,0.0102,0.005,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM,"Meat, chicken Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,0.0074,0.0074,0.0111,0.0111,0.0074,0,0,0,0,0,0,0,0,0.0148,0.0186,0.0219,0.0453,0.0668,0.082,0.0813,0.0831,0.1002,0.1151,0.1262,0.1262,0.1262,0.1262,0.1262,0.1262,0.1262
SPM,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,0.0234,0.0234,0.0312,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469
SPM,"Meat, pig Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,0.3039,0.308,0.3197,0.206,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,Cereals excluding rice Emissions (CO2eq) gigagrams,0.1101,0.1119,0.1119,0.1154,0.1154,0.1183,0.1537,0.1891,0.2424,0.2948,0.2952,0.2964,0.3306,0.3481,0.4009,0.4009,0.4532,0.4541,0.4565,0.4588,0.4607,0.464,0.4654,0.4838,0.4862,0.5128,0.5291,0.5721,0.4128,0.2709,0.2383,0.2629,0.3514,0.3741,0.3908,0.25,0.2674,0.3779,0.286,0.2576,0.2526,0.0267,0.0305,0.0336,0.032,0.0495,0.0355,0.0368,0.0339,0.0291,0.0333,0.0414,0.028,0.0417
VCT,"Rice, paddy Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2455,2.4499,0.8173,,,,,,,,,,,,,,,,,,,,,,,,
